Day,Hour,Minute,Network
4,10,21,47.74142714828569
4,10,20,48.72804463881822
4,10,19,41.2399446044943
4,10,18,44.31407240802161
4,10,17,42.52026010654759
4,10,16,40.55179281732902
4,10,15,40.42949449975951
4,10,14,45.10075731601622
4,10,13,44.83055217319418
4,10,12,48.17686511604774
4,10,11,44.17628285682257
4,10,10,46.19654175485505
4,10,9,40.598366672649995
4,10,8,42.722412924911005
4,10,7,42.454897767720674
4,10,6,46.23138542973433
4,10,5,43.59720960750918
4,10,4,41.87501163210232
4,10,3,42.907966533774136
4,10,2,42.98532343690242
4,10,1,40.94612220087047
4,10,0,46.88946760877002
4,9,59,43.91870249871738
4,9,58,46.776016442858925
4,9,57,40.66471368535771
4,9,56,44.74014774870767
4,9,55,44.97500820839813
4,9,54,44.784873719360526
4,9,53,45.00201756357294
4,9,52,47.22271786013866
4,9,51,42.95908405222149
4,9,50,48.25776879366006
4,9,49,41.56312556634377
4,9,48,46.05939010096368
4,9,47,43.859562483108924
4,9,46,41.12806000375581
4,9,45,45.710416736195896
4,9,44,46.752663806198065
4,9,43,48.093856661932286
4,9,42,41.303931954932715
4,9,41,40.064439327349795
4,9,40,44.06998369294555
4,9,39,48.59968524117161
4,9,38,42.56958793960743
4,9,37,41.409643334574184
4,9,36,42.73300890017787
4,9,35,42.24923390925572
4,9,34,42.63285412318451
4,9,33,43.83807102714327
4,9,32,47.14444295232356
4,9,31,42.90277181002644
4,9,30,40.26299291448374
4,9,29,42.83106556521261
4,9,28,42.454667014851395
4,9,27,44.3376627326455
4,9,26,47.726807236332
4,9,25,44.05334093759445
4,9,24,47.94007092982249
4,9,23,48.46638262204844
4,9,22,43.59117453135607
4,9,21,41.455894522470174
4,9,20,42.4529414784989
4,9,19,46.26554722699314
4,9,18,45.25736632045729
4,9,17,41.688717442026935
4,9,16,46.381757891989146
4,9,15,48.98992242720193
4,9,14,42.26365237985632
4,9,13,47.90221867735421
4,9,12,40.30874294837544
4,9,11,47.83166698525137
4,9,10,42.8735391004924
4,9,9,43.90808991936554
4,9,8,48.58881326286429
4,9,7,46.209239796010635
4,9,6,41.09835406033772
4,9,5,48.8561277023392
4,9,4,42.25986071688858
4,9,3,43.9360715795257
4,9,2,43.88161745024921
4,9,1,44.48196553967038
4,9,0,47.39264320708416
4,8,59,7.165351710441562
4,8,58,2.3437347878328207
4,8,57,4.742210608212764
4,8,56,6.586737154272479
4,8,55,4.59938395402814
4,8,54,7.289643312626151
4,8,53,8.387151400492222
4,8,52,3.3298114714387257
4,8,51,6.030051046931114
4,8,50,3.733499339533239
4,8,49,8.373500513405688
4,8,48,2.8793408030039673
4,8,47,4.745715737675415
4,8,46,8.253742820605904
4,8,45,3.3333318783173063
4,8,44,7.951570267026124
4,8,43,3.524780240491747
4,8,42,3.290393208866112
4,8,41,7.568726680219508
4,8,40,5.439756658551429
4,8,39,9.245263818691019
4,8,38,3.517688908071471
4,8,37,6.464600394165704
4,8,36,2.355598984665319
4,8,35,5.664862814598898
4,8,34,2.9347667017553176
4,8,33,9.811362818451745
4,8,32,2.8142017012729497
4,8,31,3.444293884811201
4,8,30,5.712837473173847
4,8,29,3.1233596437393203
4,8,28,8.793127502137903
4,8,27,3.3903443447224033
4,8,26,7.880573574549503
4,8,25,8.257411825593252
4,8,24,8.189906818006225
4,8,23,8.63288849789696
4,8,22,3.123919256863208
4,8,21,2.7084766968475043
4,8,20,9.345630499515558
4,8,19,9.235288172727962
4,8,18,7.483971387609729
4,8,17,6.547384769735299
4,8,16,3.7058719153745674
4,8,15,6.5293910024303825
4,8,14,6.3126820830782
4,8,13,5.756252476882038
4,8,12,4.415043580047353
4,8,11,8.039153185434667
4,8,10,2.863198333664493
4,8,9,8.36577242827321
4,8,8,4.50631056106704
4,8,7,9.896555028020797
4,8,6,7.927664337196535
4,8,5,7.959272565698452
4,8,4,7.7789353925067966
4,8,3,6.904509760008332
4,8,2,5.810508582293723
4,8,1,6.8370741992849435
4,8,0,7.6397244604809265
4,7,59,5.299729370112594
4,7,58,8.099339277954268
4,7,57,5.734199354691825
4,7,56,3.7639940298401604
4,7,55,6.591742650031664
4,7,54,6.801670218843417
4,7,53,4.789268265135334
4,7,52,4.731600106641643
4,7,51,2.029795128732915
4,7,50,7.283350617740714
4,7,49,3.1014064943736037
4,7,48,5.01646319430405
4,7,47,5.290586781970688
4,7,46,4.139866278158591
4,7,45,6.1066733614424065
4,7,44,3.77617030263137
4,7,43,7.527247684320827
4,7,42,3.493377682478846
4,7,41,2.1067107549151736
4,7,40,8.726413672657351
4,7,39,6.403740471118552
4,7,38,4.446856497424266
4,7,37,2.5724184333836697
4,7,36,4.162086537365246
4,7,35,5.47045745753465
4,7,34,7.240462347743341
4,7,33,5.306234817264097
4,7,32,3.34462760840762
4,7,31,4.6984832398358565
4,7,30,2.974903718132417
4,7,29,4.340174319677413
4,7,28,4.31996618387938
4,7,27,8.693830019239373
4,7,26,7.092484267930014
4,7,25,7.372659627570017
4,7,24,3.4229313117861935
4,7,23,4.213482520804346
4,7,22,7.949027825245997
4,7,21,3.2627640771274526
4,7,20,8.470476126174706
4,7,19,6.916256016009411
4,7,18,8.082785398253227
4,7,17,7.371785088640261
4,7,16,7.04746532507328
4,7,15,2.8219504566448723
4,7,14,7.077351319226987
4,7,13,6.7429443661204695
4,7,12,2.938108255579149
4,7,11,3.9629508996833374
4,7,10,3.7498365675204868
4,7,9,4.290459375859618
4,7,8,5.2488782271583005
4,7,7,3.239317597607444
4,7,6,5.561053134239337
4,7,5,8.368501850294757
4,7,4,5.174620124427205
4,7,3,5.93857087266411
4,7,2,8.109283503421107
4,7,1,6.462027636437963
4,7,0,5.70495759689307
4,6,59,5.619507883610036
4,6,58,2.307149315242788
4,6,57,6.5253632566341295
4,6,56,6.108230019205193
4,6,55,4.745898229407562
4,6,54,5.929731303834292
4,6,53,7.635158274248774
4,6,52,2.4448370961647132
4,6,51,6.649103494419098
4,6,50,4.4637062662315685
4,6,49,2.8844783202609614
4,6,48,7.80042031850404
4,6,47,5.076113087149926
4,6,46,6.329922940322276
4,6,45,6.343551247492371
4,6,44,3.572206559602882
4,6,43,6.227582811122723
4,6,42,6.575666076422753
4,6,41,5.525736713954695
4,6,40,2.153157354781738
4,6,39,5.498026996268441
4,6,38,2.9402539027089336
4,6,37,2.272331452900684
4,6,36,6.190175471483901
4,6,35,6.149163667513912
4,6,34,5.558417654728453
4,6,33,3.616925715768272
4,6,32,7.266926748811988
4,6,31,4.200988728008166
4,6,30,2.531411306515778
4,6,29,6.185096325802184
4,6,28,3.1682225700371176
4,6,27,6.593801285553576
4,6,26,6.308359499173239
4,6,25,5.347419324300046
4,6,24,3.503702799796972
4,6,23,7.940413226237774
4,6,22,3.741934719476931
4,6,21,6.782339361460568
4,6,20,7.001207863322598
4,6,19,7.670556801330816
4,6,18,4.289004027834922
4,6,17,2.2393874907922005
4,6,16,7.015322801452356
4,6,15,5.32155591362142
4,6,14,7.73318000490713
4,6,13,4.495563324574432
4,6,12,4.457422576770012
4,6,11,2.8809075567693987
4,6,10,5.102931811298728
4,6,9,2.3403938552011634
4,6,8,5.925897158586159
4,6,7,6.462122837631118
4,6,6,3.1561116779550726
4,6,5,7.883862013182811
4,6,4,7.963547757390268
4,6,3,5.057807641561049
4,6,2,7.996183569996121
4,6,1,5.228549106500931
4,6,0,3.5189572521060235
4,5,59,2.970048865666426
4,5,58,6.248732977402349
4,5,57,2.7095469099151486
4,5,56,3.836296903194605
4,5,55,4.355022371209164
4,5,54,5.645063786932965
4,5,53,4.906202306089888
4,5,52,5.7347905284759815
4,5,51,3.427246780852152
4,5,50,2.8878547870407605
4,5,49,4.817805351192975
4,5,48,5.110599411684947
4,5,47,3.7590064359639914
4,5,46,6.677175273544989
4,5,45,4.729752098573286
4,5,44,4.307311478095696
4,5,43,5.402948418717751
4,5,42,5.277185972231724
4,5,41,2.878309803740057
4,5,40,4.500720518349658
4,5,39,4.231822142207353
4,5,38,5.88618174123987
4,5,37,6.259717710936845
4,5,36,2.4040691250242596
4,5,35,3.6006843506788875
4,5,34,3.79807069024349
4,5,33,4.046922000503127
4,5,32,5.012589293688091
4,5,31,6.259790065389638
4,5,30,2.8713124906645575
4,5,29,4.44391194686704
4,5,28,5.93264811960449
4,5,27,6.438977534801433
4,5,26,6.445579077681449
4,5,25,4.871363401910621
4,5,24,5.161551067630846
4,5,23,2.937301460589657
4,5,22,4.4230019779991805
4,5,21,3.061528412221999
4,5,20,5.838753148304607
4,5,19,5.062730189072866
4,5,18,2.9230070370371046
4,5,17,4.564296971585264
4,5,16,3.4013329483679633
4,5,15,3.332350707606464
4,5,14,5.039892401049459
4,5,13,5.59474431043964
4,5,12,3.018003723391577
4,5,11,2.1250792771211033
4,5,10,4.092993747214143
4,5,9,3.002919184371637
4,5,8,5.1478669490913
4,5,7,2.2617040045178713
4,5,6,2.717988895264381
4,5,5,4.274626522855868
4,5,4,2.8680995720495606
4,5,3,5.8666103483751515
4,5,2,3.8052571013880003
4,5,1,2.734846388461328
4,5,0,6.6596901830026605
4,4,59,5.917637382312664
4,4,58,2.0228359202559334
4,4,57,5.083705183350319
4,4,56,3.4456967341809355
4,4,55,5.475425099686758
4,4,54,2.4980687876945926
4,4,53,2.1687165917248654
4,4,52,2.2773729060941332
4,4,51,5.036924614459023
4,4,50,5.3236308500828
4,4,49,4.790695516088512
4,4,48,4.6226171616040705
4,4,47,2.4645160395602637
4,4,46,4.192784035741171
4,4,45,4.581879848206626
4,4,44,3.44858080185455
4,4,43,2.4302891982654096
4,4,42,3.3526248797647717
4,4,41,3.384722495941247
4,4,40,5.788031595630475
4,4,39,4.579568460112977
4,4,38,5.709854992641091
4,4,37,5.947453539378564
4,4,36,2.117178979729677
4,4,35,3.6211427016602324
4,4,34,2.1739477171477084
4,4,33,3.246807869979672
4,4,32,3.062660330068506
4,4,31,2.364786964539426
4,4,30,3.0076931524011403
4,4,29,4.716427007224346
4,4,28,5.838702120208031
4,4,27,4.5794986351323645
4,4,26,3.58297097899746
4,4,25,4.824886177363
4,4,24,4.328686254240731
4,4,23,2.27881721794602
4,4,22,3.2298745308015038
4,4,21,2.4131000098678594
4,4,20,3.97763657931073
4,4,19,2.7521013412729545
4,4,18,3.0726943196671623
4,4,17,3.4949564242287847
4,4,16,4.520764708308137
4,4,15,4.410046043371107
4,4,14,3.0698764187389878
4,4,13,5.523401544538455
4,4,12,4.12398563712959
4,4,11,3.5447881903595544
4,4,10,3.011592561011791
4,4,9,2.6218499692150252
4,4,8,2.9004249892683345
4,4,7,4.564558125152514
4,4,6,3.2121854997018886
4,4,5,5.521863884359725
4,4,4,5.526695841190918
4,4,3,5.459509666308067
4,4,2,3.406388341598089
4,4,1,5.7916004871636115
4,4,0,3.899946914617466
4,3,59,3.7370829524827145
4,3,58,3.1502618372104845
4,3,57,3.0373681218922037
4,3,56,4.811528949330764
4,3,55,2.430811173849064
4,3,54,3.213225550024487
4,3,53,2.946361713294464
4,3,52,2.834485045561883
4,3,51,3.469480527570793
4,3,50,3.0713007881800407
4,3,49,3.2643465162281133
4,3,48,2.545316141060943
4,3,47,4.2287835541445595
4,3,46,3.377555874470664
4,3,45,4.307375691857644
4,3,44,3.762056698155576
4,3,43,3.335402154906057
4,3,42,4.904284620655551
4,3,41,3.478681612550866
4,3,40,4.20159481226715
4,3,39,4.0277700376188825
4,3,38,2.2096680399367776
4,3,37,4.451580469728295
4,3,36,4.588157557645767
4,3,35,2.859523702091659
4,3,34,4.446837870040944
4,3,33,3.5739537603816927
4,3,32,4.823712758384453
4,3,31,2.1439549245061693
4,3,30,4.1408808400442725
4,3,29,3.5317370089035167
4,3,28,3.656738401843889
4,3,27,3.70043475484991
4,3,26,2.5092825534798635
4,3,25,4.701338374110257
4,3,24,4.371275207864674
4,3,23,3.1870736216579787
4,3,22,4.1693262541557505
4,3,21,4.851240732656268
4,3,20,4.59744681745564
4,3,19,4.814198814669024
4,3,18,4.433818663218071
4,3,17,3.6879271668377185
4,3,16,2.192262788421318
4,3,15,3.856800637991909
4,3,14,4.795759363399538
4,3,13,3.931432581996546
4,3,12,3.523879844786987
4,3,11,3.544353754443687
4,3,10,3.196129044523782
4,3,9,3.330948874775347
4,3,8,3.4510198100153993
4,3,7,3.0913762878073485
4,3,6,4.547543539253367
4,3,5,2.3715640822186397
4,3,4,2.859577371419129
4,3,3,3.5239564330323203
4,3,2,3.560020683013021
4,3,1,2.4762698318238225
4,3,0,2.9301620993972373
4,2,59,2.141180166166117
4,2,58,2.9107847210535347
4,2,57,2.821060380925842
4,2,56,3.203339857251735
4,2,55,3.0007538928542505
4,2,54,2.8477664401857536
4,2,53,3.646218037399286
4,2,52,2.4889343309303076
4,2,51,2.1305179929545024
4,2,50,2.7352818385875066
4,2,49,3.3661400424148384
4,2,48,3.74795673336492
4,2,47,3.159296276912449
4,2,46,2.3710972982092455
4,2,45,3.806298883504973
4,2,44,2.478608046664964
4,2,43,2.5254019465079556
4,2,42,2.030114225932708
4,2,41,2.2877854950934964
4,2,40,2.5264287995236505
4,2,39,2.326528101746262
4,2,38,2.504537453656993
4,2,37,3.871285576155146
4,2,36,2.357998077270855
4,2,35,2.197204971473172
4,2,34,3.6601140728085264
4,2,33,3.508799343516179
4,2,32,2.443817364041618
4,2,31,2.890282671018814
4,2,30,3.857412468976995
4,2,29,3.526323190582845
4,2,28,3.075993821481636
4,2,27,3.205199631184159
4,2,26,2.8918496604088633
4,2,25,3.8044809818366447
4,2,24,3.5510182188755435
4,2,23,2.1552778515447093
4,2,22,2.7237226079969914
4,2,21,2.2191873662311736
4,2,20,3.3377682745006005
4,2,19,2.002122167555716
4,2,18,2.8477081626740586
4,2,17,3.5319615517136995
4,2,16,3.210148535125556
4,2,15,2.3555023292119235
4,2,14,3.1564667856745174
4,2,13,3.343712382321777
4,2,12,2.7833554362188675
4,2,11,3.4626582644942063
4,2,10,2.3352150384434722
4,2,9,3.4626013103919258
4,2,8,2.423012053947917
4,2,7,3.0446742862219116
4,2,6,3.061587504175307
4,2,5,3.953070238380932
4,2,4,2.4879174970831435
4,2,3,3.8118756050495466
4,2,2,3.8919402559941676
4,2,1,3.9753260955313263
4,2,0,3.7310437230964646
4,1,59,2.461630343469083
4,1,58,2.0041979994837753
4,1,57,2.272095663904445
4,1,56,2.579524950553277
4,1,55,2.7300684543945324
4,1,54,2.0216015555264417
4,1,53,2.6999196931571716
4,1,52,2.7021484268357314
4,1,51,2.1972691558984576
4,1,50,2.197437651714572
4,1,49,2.3447432886710216
4,1,48,2.6432630706820346
4,1,47,2.7055005828360414
4,1,46,2.50954510635932
4,1,45,2.3641445582333818
4,1,44,2.280883909874083
4,1,43,2.93153688662005
4,1,42,2.145434536278564
4,1,41,2.729218690042921
4,1,40,2.1451560815313737
4,1,39,2.4138356150234697
4,1,38,2.2240540180888453
4,1,37,2.6971141709033346
4,1,36,2.7025545025814446
4,1,35,2.5739771619422567
4,1,34,2.856367124768671
4,1,33,2.060174784866252
4,1,32,2.9132023767811335
4,1,31,2.8251605635969397
4,1,30,2.2770291074250206
4,1,29,2.969140206801897
4,1,28,2.085564004726845
4,1,27,2.241244828384703
4,1,26,2.9488492028502398
4,1,25,2.841545725827087
4,1,24,2.0195346004997443
4,1,23,2.899861393809009
4,1,22,2.776220304628036
4,1,21,2.957206853678413
4,1,20,2.737955012914964
4,1,19,2.258911974334541
4,1,18,2.0697628171571565
4,1,17,2.5966718275681253
4,1,16,2.410413481305641
4,1,15,2.755211658405416
4,1,14,2.4306437700086976
4,1,13,2.937901551322047
4,1,12,2.339796259016357
4,1,11,2.519839708426796
4,1,10,2.1591328830991317
4,1,9,2.5404038162116453
4,1,8,2.806750402423225
4,1,7,2.292059404819753
4,1,6,2.550640447172561
4,1,5,2.1649415579878157
4,1,4,2.2262270409807954
4,1,3,2.3447592720294828
4,1,2,2.1671343589121608
4,1,1,2.613216393111843
4,1,0,2.290391673332739
4,0,59,2
4,0,58,2
4,0,57,2
4,0,56,2
4,0,55,2
4,0,54,2
4,0,53,2
4,0,52,2
4,0,51,2
4,0,50,2
4,0,49,2
4,0,48,2
4,0,47,2
4,0,46,2
4,0,45,2
4,0,44,2
4,0,43,2
4,0,42,2
4,0,41,2
4,0,40,2
4,0,39,2
4,0,38,2
4,0,37,2
4,0,36,2
4,0,35,2
4,0,34,2
4,0,33,2
4,0,32,2
4,0,31,2
4,0,30,2
4,0,29,2
4,0,28,2
4,0,27,2
4,0,26,2
4,0,25,2
4,0,24,2
4,0,23,2
4,0,22,2
4,0,21,2
4,0,20,2
4,0,19,2
4,0,18,2
4,0,17,2
4,0,16,2
4,0,15,2
4,0,14,2
4,0,13,2
4,0,12,2
4,0,11,2
4,0,10,2
4,0,9,2
4,0,8,2
4,0,7,2
4,0,6,2
4,0,5,2
4,0,4,2
4,0,3,2
4,0,2,2
4,0,1,2
4,0,0,2
3,23,59,6.023542704484769
3,23,58,12.798158396709441
3,23,57,9.412867101047706
3,23,56,27.658638722855482
3,23,55,20.710650768870078
3,23,54,8.701306459795466
3,23,53,25.24226475173366
3,23,52,25.71063264098468
3,23,51,20.853758376540426
3,23,50,14.331266423307548
3,23,49,23.91626445586812
3,23,48,24.011528174298096
3,23,47,11.275311104632461
3,23,46,19.571580403910126
3,23,45,12.86732822027808
3,23,44,25.277952509896696
3,23,43,16.90162748686719
3,23,42,6.854436408050921
3,23,41,22.059667134447356
3,23,40,12.8925818349115
3,23,39,13.578391789978651
3,23,38,21.339296435184526
3,23,37,13.662815565736105
3,23,36,13.999839492042122
3,23,35,10.371074419181605
3,23,34,21.13188194262
3,23,33,5.871719877712492
3,23,32,7.9651055133695206
3,23,31,23.746909218983532
3,23,30,26.81617522936318
3,23,29,13.196743559920087
3,23,28,12.621401676489679
3,23,27,22.840578558974705
3,23,26,24.174281798453475
3,23,25,26.928606021935565
3,23,24,22.18114947884316
3,23,23,13.44566039431257
3,23,22,18.40474529779339
3,23,21,5.642285804075531
3,23,20,10.729473718144781
3,23,19,14.086849815621058
3,23,18,9.296298129704788
3,23,17,13.116594143252042
3,23,16,11.208136453935463
3,23,15,7.234230272367398
3,23,14,26.79135324689894
3,23,13,13.784525887659841
3,23,12,26.426786934103873
3,23,11,12.95883504340996
3,23,10,17.123384910456227
3,23,9,15.391350050565778
3,23,8,27.58977588603321
3,23,7,20.866197578465425
3,23,6,25.857017080214778
3,23,5,6.817719355875653
3,23,4,6.781948786369669
3,23,3,16.008653733118646
3,23,2,25.238925715274817
3,23,1,5.5966321634699145
3,23,0,9.13303041547421
3,22,59,22.643482898697744
3,22,58,10.551216572023836
3,22,57,23.264495725310695
3,22,56,21.726582604019146
3,22,55,20.929358193831828
3,22,54,5.28386524441438
3,22,53,23.43902687508911
3,22,52,8.899161538215601
3,22,51,9.89597967945738
3,22,50,5.593101390039473
3,22,49,12.141537894501182
3,22,48,10.93532967260619
3,22,47,25.749999493618454
3,22,46,14.739378875155158
3,22,45,11.032825054189964
3,22,44,7.223259602735485
3,22,43,14.356895333940411
3,22,42,19.332572745589758
3,22,41,5.136795959438682
3,22,40,19.21642171317983
3,22,39,17.716631149099676
3,22,38,17.248457480657628
3,22,37,8.934905403443015
3,22,36,20.651611383134213
3,22,35,23.38603394580287
3,22,34,7.1025923122979915
3,22,33,21.11978022639387
3,22,32,14.610332148391233
3,22,31,9.71715823565987
3,22,30,19.344929771333817
3,22,29,6.329964704740071
3,22,28,16.02398615854974
3,22,27,17.78765403316178
3,22,26,9.204351794017548
3,22,25,21.618954482838795
3,22,24,23.17777447402225
3,22,23,11.060950929654737
3,22,22,9.528161936926486
3,22,21,24.92587329834493
3,22,20,12.315955596148399
3,22,19,19.314931632900556
3,22,18,6.607776568321295
3,22,17,7.679943846009859
3,22,16,25.47477210426894
3,22,15,18.515880824588827
3,22,14,12.152420555544378
3,22,13,6.208109374490533
3,22,12,9.99307274737308
3,22,11,21.951483761061194
3,22,10,21.90287814166929
3,22,9,17.9460035188891
3,22,8,11.682818960940265
3,22,7,6.196799566993459
3,22,6,8.372971126543906
3,22,5,19.236350218435888
3,22,4,8.17003060390731
3,22,3,8.43093152475625
3,22,2,19.424114507754638
3,22,1,7.22686060254658
3,22,0,11.812349209909016
3,21,59,17.949980776290225
3,21,58,24.426031239823647
3,21,57,10.57353516725552
3,21,56,5.696358789112313
3,21,55,19.8298948020833
3,21,54,18.55811149095797
3,21,53,6.3077692936860466
3,21,52,23.821194729141762
3,21,51,22.291723499601524
3,21,50,21.52479570277093
3,21,49,9.299037266352375
3,21,48,15.227048561264281
3,21,47,19.701108645878676
3,21,46,21.202960092762172
3,21,45,8.688480370629946
3,21,44,25.675690454060398
3,21,43,12.659897805356724
3,21,42,21.367079793945745
3,21,41,16.759955201922992
3,21,40,13.549261505441521
3,21,39,7.484335188015781
3,21,38,24.478820939617403
3,21,37,9.684532053861023
3,21,36,23.10546758247645
3,21,35,12.721335845510843
3,21,34,7.974810291139287
3,21,33,19.955214323182297
3,21,32,12.831292284832726
3,21,31,6.590476563710216
3,21,30,9.364240882196878
3,21,29,10.365878168064842
3,21,28,5.265903640801117
3,21,27,22.475404613131175
3,21,26,12.310454401607057
3,21,25,20.834689612429333
3,21,24,10.995177249849789
3,21,23,19.616341221860708
3,21,22,8.801672321056119
3,21,21,19.196795664251347
3,21,20,12.15121723040016
3,21,19,24.355652636819983
3,21,18,13.130127746555251
3,21,17,14.70991369818694
3,21,16,20.84297084358156
3,21,15,22.444902249191692
3,21,14,13.57234711142387
3,21,13,21.56499836109318
3,21,12,9.756547222106553
3,21,11,10.427437818461422
3,21,10,11.710078549924841
3,21,9,7.5908974146713835
3,21,8,16.58884839775358
3,21,7,9.199003581320447
3,21,6,19.214573681362744
3,21,5,11.297315266727932
3,21,4,13.909515165955833
3,21,3,20.327959739690264
3,21,2,24.118231530786534
3,21,1,14.65796878668814
3,21,0,8.989258046495785
3,20,59,15.230626481970024
3,20,58,14.498200340175769
3,20,57,22.795260074364474
3,20,56,20.875114150910456
3,20,55,22.61192741378863
3,20,54,12.870406834723576
3,20,53,6.0933932680633305
3,20,52,22.672203720734526
3,20,51,21.535344406896588
3,20,50,19.158221962265316
3,20,49,15.895468675411035
3,20,48,21.232517794768057
3,20,47,14.005820912837606
3,20,46,24.4301633803641
3,20,45,11.425695147418145
3,20,44,18.172241389289088
3,20,43,5.862311008606762
3,20,42,9.216908806388798
3,20,41,16.34631036041789
3,20,40,15.926114646501471
3,20,39,7.48367895622574
3,20,38,16.51774494637034
3,20,37,21.06055484156495
3,20,36,20.93203083264879
3,20,35,7.784671514758094
3,20,34,11.497620931045816
3,20,33,12.395677125495439
3,20,32,24.491323354132554
3,20,31,23.847994098078626
3,20,30,11.571880637048766
3,20,29,6.691737379423338
3,20,28,16.912663428709187
3,20,27,8.840896079697691
3,20,26,11.70617038967572
3,20,25,11.938265779109472
3,20,24,15.606663134338728
3,20,23,12.247744325655601
3,20,22,22.16776442009767
3,20,21,20.953470549453062
3,20,20,16.23865556802092
3,20,19,21.404606886304105
3,20,18,23.078348691656682
3,20,17,20.901775597955183
3,20,16,17.133962591287606
3,20,15,18.62609038947715
3,20,14,7.10298598888027
3,20,13,15.454973258058551
3,20,12,13.89526303888482
3,20,11,11.82054790632111
3,20,10,18.96165391300506
3,20,9,16.87673583402189
3,20,8,10.060455871840123
3,20,7,22.795828581619194
3,20,6,13.383882358079514
3,20,5,19.278091460343234
3,20,4,5.070318851673954
3,20,3,14.107269632198506
3,20,2,15.879335718600595
3,20,1,7.888418561344498
3,20,0,8.515374393092667
3,19,59,6.175321607289264
3,19,58,12.892236957305155
3,19,57,15.114710518643967
3,19,56,7.974610035359867
3,19,55,9.258356583888267
3,19,54,16.973576686738994
3,19,53,16.46236657487391
3,19,52,22.683470804738647
3,19,51,23.735879618982782
3,19,50,19.60915418300476
3,19,49,5.538490117769358
3,19,48,6.718247380840449
3,19,47,12.709090076495897
3,19,46,10.680870221702747
3,19,45,13.639222060645542
3,19,44,5.57780527128862
3,19,43,22.61690017076446
3,19,42,10.016129814836997
3,19,41,14.726952671234029
3,19,40,10.321943641411064
3,19,39,10.435658833553966
3,19,38,17.53352597990137
3,19,37,15.94135300741864
3,19,36,12.132913686106374
3,19,35,11.021422391967024
3,19,34,17.505388264532385
3,19,33,19.03532226454727
3,19,32,19.362155577939017
3,19,31,15.24006888474295
3,19,30,22.763489533562847
3,19,29,13.295278309166992
3,19,28,12.508336258811571
3,19,27,14.91855267461383
3,19,26,13.480154004118628
3,19,25,13.84144630819275
3,19,24,6.832517306442476
3,19,23,15.111649270105332
3,19,22,5.610316797962181
3,19,21,13.721983631849952
3,19,20,14.043561757236844
3,19,19,10.154197858036131
3,19,18,12.84726419314822
3,19,17,18.716517187126474
3,19,16,9.35654603410535
3,19,15,16.218157907775275
3,19,14,11.600273471945878
3,19,13,21.553423637019893
3,19,12,20.392931424076735
3,19,11,11.666249461096577
3,19,10,11.499997208575959
3,19,9,13.659735298658656
3,19,8,16.38844791455047
3,19,7,16.941035794998193
3,19,6,18.09962440131076
3,19,5,12.497458567305767
3,19,4,21.299719064527608
3,19,3,17.015107022727324
3,19,2,13.601494965361848
3,19,1,5.0259324864102055
3,19,0,21.854755995122115
3,18,59,5.670533085823117
3,18,58,7.020960644954966
3,18,57,9.765634283863722
3,18,56,5.333039609479584
3,18,55,22.384932286845228
3,18,54,7.123830161203424
3,18,53,21.039420512891798
3,18,52,16.968479036608542
3,18,51,8.099129833001875
3,18,50,17.85694780505827
3,18,49,11.630198393055958
3,18,48,17.678323894784217
3,18,47,18.021892138853094
3,18,46,9.390492323314518
3,18,45,10.39972760624287
3,18,44,15.137520886667385
3,18,43,13.81216090163204
3,18,42,15.10825594871478
3,18,41,20.36876290551177
3,18,40,9.464513272661765
3,18,39,19.368143272123536
3,18,38,16.335630158663385
3,18,37,14.93455545115124
3,18,36,16.17745324794517
3,18,35,11.786293842466659
3,18,34,21.410930410295908
3,18,33,12.065778705095521
3,18,32,21.351557574747662
3,18,31,10.091506737293553
3,18,30,15.013327523184612
3,18,29,8.908101570211265
3,18,28,9.003953019325742
3,18,27,18.771979906648138
3,18,26,13.36227971290563
3,18,25,19.17591167695572
3,18,24,6.031960944832992
3,18,23,16.81033437945461
3,18,22,5.04875250293576
3,18,21,18.6095870829216
3,18,20,12.106689258466407
3,18,19,19.294562355940982
3,18,18,16.037033776765504
3,18,17,7.370355845775164
3,18,16,18.608274728306256
3,18,15,10.997277715726279
3,18,14,10.4739314403404
3,18,13,20.248406400219864
3,18,12,5.894677554428536
3,18,11,10.860729124883385
3,18,10,16.376120694854897
3,18,9,6.622834549745973
3,18,8,7.514939513619174
3,18,7,14.850516727463127
3,18,6,13.993325987087484
3,18,5,22.086909277431328
3,18,4,22.76666858416583
3,18,3,14.675934059712448
3,18,2,20.674840513379802
3,18,1,5.827945390931282
3,18,0,18.818441652148486
3,17,59,44.07358250569788
3,17,58,37.97146768103898
3,17,57,42.07754340671537
3,17,56,41.38571754304553
3,17,55,33.62096141183037
3,17,54,37.962096140740044
3,17,53,35.81884015984486
3,17,52,31.397390650488937
3,17,51,32.51696546297745
3,17,50,44.78337077391841
3,17,49,46.18687148879357
3,17,48,42.26234801520993
3,17,47,30.135844424344295
3,17,46,30.372191605989535
3,17,45,37.43091737243897
3,17,44,43.40777138471293
3,17,43,32.59307755007403
3,17,42,37.5777394317769
3,17,41,43.545520338162845
3,17,40,45.51168966663135
3,17,39,38.324284031169014
3,17,38,32.09832630391267
3,17,37,46.10734232412956
3,17,36,31.655433156479617
3,17,35,36.147251210555126
3,17,34,42.71306338353556
3,17,33,37.15708633322443
3,17,32,42.20800938576832
3,17,31,32.928556372139774
3,17,30,30.033087145041993
